GeneID	fed	fed	fed	fed	starved	starved	starved	starved
CG31559	29	1	55	2	21	779	0	193
CG3156	63	88	30	3	194	38	198	155
CG31560	11	2	9	2	3	9	1	21
CG3160	290	159	45	42	109	131	318	92
CG31600	10	1	7	0	2	79	0	27
CG31601	18	2	18	3	7	48	36	42
CG31609	0	0	1	0	0	5	1	2
CG31612	157	94	222	13	174	589	47	527
CG31624	290	0	3	1	9	16	2	2
CG31626	140	0	16	1	155	54	53	7
CG31627	14	3	4	9	43	23	27	14
CG3163	5	277	7	194	78	20	99	156
CG31633	32	217	68	3	4	28	20	22
CG31635	501	1199	269	1337	1098	402	598	714
CG31636	10	40	14	14	5	43	0	65
CG31637	228	869	598	915	380	751	458	506
CG31638	94	492	76	343	192	132	117	109
CG31639	88	0	3	18	4	11	0	13
CG3164	119	1051	119	1171	386	44	138	153
CG31643	31	101	21	25	20	89	28	147
CG31644	1	0	15	1	2	140	0	15
CG3165	35	78	18	32	98	28	35	194
CG31650	498	918	221	661	620	433	566	259
CG31659	29	2	14	73	1	7	0	45
CG31661	9	35	16	1	2	41	6	30
CG31663	147	606	448	1438	101	709	85	575
CG31664	62	1258	36	3342	462	30	258	149
CG31668	19	0	31	0	4	25	4	22
CG31673	121	1960	61	1206	113	42	51	85
CG31674	15	576	9	241	141	18	40	35
CG31675	11	2	44	42	9	19	99	47
CG31676	239	749	206	666	404	409	80	263
CG31678	241	1299	375	939	1745	922	846	740
CG3168	356	3207	923	3469	340	430	242	776
CG31680	2	0	4	0	1	12	0	10
CG31681	3	0	7	0	5	14	0	13
CG31687	603	1952	470	2595	1679	573	1425	981
CG31688	1516	2621	822	3369	2289	1273	1755	1176
CG31689	436	5221	410	4170	2017	457	1378	1235
CG31690	1340	348	813	531	406330	1270	351	11397521
CG31693	10	0	16	4	3	32	1	58
CG31694	227	953	111	608	530	246	743	572
CG31698	4	0	4	0	2	9	0	7
CG31702	21	1	10	4	4	27	1	28
CG31703	18	12	24	2	6	34	1	39
CG31704	134	867	114	365	161	66	63	192
CG31705	318	5755	396	5801	3655	124	2210	1336
CG31706	148	1778	226	1765	113	77	3	819
CG31709	11	0	7	0	2	19	2	13
CG31710	14	644	83	121	27	71	51	36
CG31712	628	3413	901	2575	1397	918	3217	495
CG31715	195	1646	94	889	965	240	979	193
CG31717	65	574	27	801	148	119	56	68
CG31729	215	746	271	1201	404	285	511	264
CG31730	32	0	6	0	2	6	1	7
CG31731	119	628	112	373	146	170	201	225
CG31735	5	0	11	2	12	35	3	48
CG31740	2	6	1	2	1	2	0	226
CG31741	29	4	8	1	9	42	1	34
CG31743	121	3422	300	2275	1725	151	232	231
CG31750	17	2	20	0	2	22	0	18
CG31751	136	1201	215	1065	460	84	451	386
CG31752	1	4	1	3	0	4	0	17
CG3176	21	17	11	1	6	24	21	47
CG31760	2728	2422	271	1893	2281	2598	1844	1247
CG31769	66	3760	37	4023	907	38	540	272
CG31775	35	2248	24	4067	210	32	12	38
CG31776	11	1	17	1	5	26	0	57
CG31777	68	3459	21	2901	442	25	419	107
CG31778	18	2423	10	1977	342	48	209	407
CG31784	13	12	37	9	4	33	12	23
CG31785	8	1	18	53	32	19	52	18
CG31787	17	0	45	0	2	8	1	12
CG31789	5	0	3	0	82	5	22	2
CG31792	95	41	53	3	11	84	4	157
CG31793	86	69	77	139	48	264	20	1531
CG31797	18	3	10	2	50	24	1	71
CG31798	12	0	10	1	5	14	0	50
CG31800	312	843	27	1435	924	232	264	295
CG31803	7	1	14	1	2	6	0	25
CG31804	5	0	3	1	9	10	1	24
CG31805	8	3	12	1	8	16	2	27
CG31807	7	1	2	19	0	13	2	30
CG31808	782	4859	872	4722	3713	1905	2703	985
CG31809	72	13	90	7	12	45	7	75
CG31810	5	5	21	1	7	18	3	11
CG31812	17	1	1	10	25	67	18	32
CG31813	7	1	5	0	3	10	0	12
CG31814	479	2240	610	1014	284	626	410	474
CG31816	2	4	7	1	78	6	0	304
CG31817	64	22	29	93	12	186	264	228
CG31819	16	0	10	0	6	27	4	32
CG31820	3	1	2	1	1	5	0	16
CG31821	2	0	19	2	5	69	20	36
CG31823	13	0	9	1	10	68	0	1252
CG31826	7	2	17	0	3	18	0	74
CG31832	41	1	14	1	8	10	0	2
CG31835	7	0	8	0	1	12	0	29
CG3184	46	172	82	80	108	26	178	26
CG31848	2	0	9	0	3	6	1	13
CG31849	69	133	53	51	301	41	42	46
CG31851	5	2	34	0	3	6	64	12
CG31855	304	451	9	291	103	114	215	23
CG31862	31	2	21	1	3	227	1	13
CG31869	183	100	209	171	147	586	22	642
CG31870	10	1	6	1	3	22	0	8
CG31871	18	0	43	6	17	105	7	130
CG31872	78	0	23	1	15	13	3	97
CG31875	54	8	56	7	17	54	11	128
CG31882	3	0	6	0	2	41	0	14
CG31886	21	143	92	274	123	111	19	1772
CG31897	26	179	42	8	2	18	20	102
CG31898	14	7	6	0	7	6	0	4
CG31904	124	0	86	7	20	19	112	258
CG31907	11	2	18	5	44	37	2	28
CG31908	255	1327	367	1669	1132	402	544	524
CG31909	8	0	19	0	18	1	0	3
CG3191	119	203	101	146	138	64	100	65
CG31910	8	1	5	0	2	7	0	4
CG31913	11	0	7	0	2	8	0	16
CG31917	88	352	123	363	353	41	273	61
CG31918	70	143	18	127	184	74	118	49
CG31921	23	0	8	0	8	36	0	92
CG31922	2	48	11	21	14	3	74	12
CG31924	7	1	7	0	2	14	0	21
CG31926	12	0	65	0	8	17	0	19
CG31928	16	26	9	1	1	9	23	62
CG31933	12	0	17	0	8	36	1	44
CG31935	281	443	120	346	693	790	244	461
CG31937	205	2850	181	3920	1283	42	874	181
CG31948	44	0	5	0	5	15	0	37
CG31949	1	1	3	0	1	3	0	24
CG31950	22	104	11	28	104	17	91	6
CG31952	31	0	7	2	0	5	1	60
CG31954	16	0	2	0	2	7	0	9
CG31955	14	52	2	51	30	309	0	12
CG31957	28	217	22	195	95	5	40	53
CG31960	1	0	1	0	2	8	0	7
CG31974	46	664	76	700	198	14	4	71
CG31975	12	0	19	1	10	12	0	56
CG3198	557	1729	267	1176	1272	498	1145	1066
CG31988	9	2	1	0	5	16	0	44
CG3199	5	0	4	4	11	6	4	31
CG31997	295	1246	181	831	527	72	784	69
CG31998	238	541	288	445	574	310	286	322
CG31999	76	237	83	213	79	430	58	1678
CG32000	976	4388	600	3939	3588	1252	2807	812
CG32006	7	3	0	8	118	25	0	69
CG32017	786	3215	275	3034	2012	1086	2320	653
CG32022	87	191	78	212	451	24	17	301
CG32023	39	3	13	17	3	15	1	23
CG32024	1	4	20	0	4	15	2	6
CG32032	83	1504	477	1329	619	127	467	315
CG32036	6	6	10	2	13	18	2	11
CG32037	27	57	110	37	5	79	4	28
CG32039	193	1162	144	530	97	63	210	151
CG32040	35	10	13	3	2	14	2	15
CG32052	1226	1699	482	848	1628	635	2397	596
CG32053	10	0	6	0	1	19	0	31
CG32054	19	1	13	2	1239	11	0	22632
CG32055	39	5	16	6	7	96	3	33
CG32061	1	0	6	0	2	9	0	29
CG32066	378	1549	414	1591	519	408	500	678
CG32069	13	85	7	84	18	5	2	27
CG32071	3	1	9	2	3	8	2	8
CG32073	1	1	3	1	83	3	26	4
CG32074	0	1	1	0	2	5	0	3
CG32075	206	94	8	103	15	49	14	39
CG32079	19	0	10	2	6	762	1	83
CG32081	9	0	4	0	1	23	0	16
CG32085	279	567	256	340	385	345	101	385
CG32086	16	0	14	1	1	13	0	15
CG32087	9	0	9	0	5	24	1	16
CG3209	182	944	86	1252	439	1034	414	407
CG32091	116	160	179	202	87	141	10	149
CG32095	54	72	48	77	61	21	63	45
CG32100	11	39	24	2	23	37	54	45
CG32102	4	1	5	0	0	12	0	6
CG32103	636	10105	433	9691	3608	661	2275	1355
CG32104	83	146	125	142	41	93	59	81
CG32106	360	1	23	4	7	64	2	62
CG32107	122	206	53	163	164	116	54	100
CG32109	80	332	91	306	236	209	86	156
CG32112	38	777	51	890	311	89	723	232
CG32113	113	83	78	99	33	242	71	209
CG32115	10	229	19	281	86	67	52	116
CG32117	4	1	3	0	1	4	2	14
CG32119	6	1	20	0	4	33	0	44
CG32121	24	2	229	45	37	28	2	75
CG3213	20	0	13	1	4	142	2	136
CG32137	269	105	139	256	417	243	208	211
CG32147	105	385	47	314	231	48	58	57
CG32148	0	0	19	0	1	11	0	10
CG3215	6	0	36	11	4	504	0	87
CG32150	15	2	24	8	97	66	30	61
CG3216	28	6	22	2	15	62	1	201
CG32163	11	75	17	85	30	26	67	6
CG32164	69	374	100	271	235	125	193	87
CG32165	123	603	199	407	459	220	263	182
CG32174	119	633	86	405	335	256	350	196
CG32176	131	580	34	433	12	180	128	364
CG32181	9	1	13	0	4	28	1	32
CG32182	4	1	9	1	4	25	1	21
CG32187	251	413	211	413	380	286	111	41
CG32188	5	2	1	1	226	4	126	5
CG32189	11	13	8	2	508	8	244	6
CG32191	22	512	31	526	105	35	126	88
CG32192	6	0	7	15	46	48	2	38
CG32196	51	516	31	196	32	84	4	22
CG32198	8	1	6	1	208	4	193	39
CG32199	16	4	20	2	8	21	25	153
CG32201	13	3	21	4	10	47	4	94
CG32202	38	1309	37	2069	561	417	9	259
CG32204	930	5368	591	2415	281	410	364	364
CG32206	1535	1302	871	1516	1760	2113	1290	1584
CG32212	4	5	2	1	30	3	14	13
CG32213	3	4	1	1	2	0	0	4
CG32214	3	1	15	1	2	2	1	3
CG32219	6	0	10	48	1	6	0	31
CG32221	18	128	24	122	92	22	47	56
CG32225	455	621	83	1329	449	219	659	154
CG32228	8	9	12	0	40	139	2	18
CG3223	13	78	4	62	56	9	14	130
CG32235	5	1	9	0	3	23	0	6
CG32237	186	3	5	1	2	4	51	15
CG32238	9	0	12	0	12	29	1	23
CG3224	24	314	19	246	147	114	119	95
CG32240	6	0	5	0	4	6	0	13
CG32241	3	1	29	0	39	27	30	28
CG32243	360	1132	141	398	519	69	132	413
CG32246	23	2	22	1	3	15	1	16
CG32248	8	0	1	0	36	62	0	26
CG32249	3	0	0	1	0	8	2	15
CG3225	16	5	17	6	3	55	10	26
CG32259	4	0	17	2	2	8	0	17
CG3226	286	2190	147	625	634	344	402	141
CG32260	15	4	37	1	14	32	1	228
CG32262	23	88	18	99	15	85	33	159
CG32263	4	0	7	1	2	31	0	8
CG32264	5778	15548	5576	15211	11174	6676	11844	4384
CG32266	4	1	5	1	355	5	131	117
CG32267	126	1880	314	1609	613	62	699	178
CG32269	10	0	9	1	13	16	1	124
CG32271	7	0	8	0	3	68	2	7
CG32276	1247	22464	1175	14506	1873	767	1915	884
CG32277	2	0	7	0	5	8	0	14
CG32278	299	524	187	387	518	260	448	233
CG32280	170	1778	105	1587	1185	251	1057	65
CG32284	0	10	6	0	23	25	42	10
CG32298	36	63	7	8	11	26	6	30
CG32301	18	2	50	1	75	61	1	62
CG32302	9	0	10	0	80	18	104	48
CG32305	39	11	91	3	37	126	7	96
CG32313	3	1	4	1	33	29	24	9
CG32318	1	71	4	97	0	9	0	0
CG32320	12	0	27	0	11	46	0	36
CG32333	262	566	278	504	477	426	458	403
CG32335	8	104	10	0	74	10	45	30
CG32344	13	112	8	148	22	89	96	93
CG32354	100	289	68	272	150	156	221	190
CG32365	301	316	317	329	296	343	265	622
CG32368	0	99	8	2	0	4	0	2
CG32369	186	706	341	1255	449	438	844	880
CG32373	652	6502	1473	5915	2044	941	2229	1348
CG32374	23	2	1	0	1	6	1	10
CG32376	12	0	6	0	1	4	1	21
CG32379	78	7	21	11	6	21	5	33
CG3238	13	16	13	95	100	39	3	66
CG32388	8	0	14	0	4	9	1	200
CG32392	221	312	175	537	57	396	473	240
CG32395	44	4	15	6	3	13	3	33
CG32407	35	582	25	95	13	19	40	72
CG32409	92	744	6	8	13	18	156	17
CG32413	7	17	8	4	1	40	3	8
CG32425	525	3442	266	3000	1054	530	1262	472
CG32428	263	331	139	364	524	228	328	96
CG32432	491	1148	254	770	974	858	868	3810
CG32436	59	23	70	11	5031	134	7	35098
CG32437	13	4	16	9	6	41	0	39
CG32440	3	0	2	0	2	12	0	2
CG32441	801	2205	153	1661	724	367	1166	474
CG32444	418	6586	425	5059	1917	114	1605	513
CG32445	15	5	10	4	3	26	1	27
CG32447	65	9	151	13	83	156	6	309
CG32448	141	666	40	293	267	52	202	129
CG32450	14	6	10	14	8	29	5	19
CG32452	45	45	49	32	27	40	1	65
CG32453	7	1	4	2	37	49	23	5
CG32457	4	2	4	0	1	4	21	20
CG32459	11	0	6	2	137	27	17	16
CG3246	36	5500	34	3737	442	78	190	378
CG32461	4	1	46	25	2	12	2	8
CG32462	0	0	1	1	0	1	0	1
CG32473	226	483	190	216	177	230	66	269
CG32483	16	37	16	3	1	20	2	70
CG32485	66	36	14	14	75	90	42	64
CG32486	1330	7160	981	6599	4559	2373	3968	2473
CG32487	63	1	10	1	9	495	2	39
CG32488	5	2	9	1	6	24	1	37
CG32495	558	3037	536	1789	731	475	1001	670
CG32500	407	1827	292	675	719	421	759	400
CG32506	731	1117	247	814	966	545	872	587
CG3251	24	2	23	1	7	49	2	21
CG32512	106	273	122	688	184	52	9	135
CG32521	1498	15285	1690	17975	2322	1530	1896	2565
CG32523	3	0	9	1	5	17	1	17
CG3253	91	139	21	139	105	71	92	117
CG32532	420	1167	138	1056	2260	1392	321	758
CG32533	52	381	108	367	100	82	201	144
CG32537	23	286	19	530	239	80	49	53
CG32544	18	177	149	124	277	51	106	148
CG32547	508	434	359	437	500	1140	999	729
CG32548	109	24	38	10	20	143	36	42
CG32549	1761	39101	2226	27957	25416	2106	13908	6549
CG32551	5	0	0	0	0	58	0	5
CG32554	2	0	3	51	18	29	12	16
CG32557	21	2	14	2	12	117	1	347
CG32563	1	0	5	1	0	10	0	37
CG32564	16	4	27	2	330	6	171	24
CG32568	12	2	22	4	1	35	1	14
CG3257	64	263	143	218	276	197	127	161
CG32572	21	4	35	4	6	37	6	88
CG32573	18	463	16	396	194	20	154	113
CG32576	92	708	45	694	288	148	302	207
CG32579	11	412	134	150	16	76	66	20
CG32581	141	1065	97	582	392	97	436	137
CG32588	3	1	5	0	0	11	0	6
CG3259	32	1	10	2	2	18	0	433
CG32590	15	74	68	86	95	14	42	56
CG32591	20	7	35	9	8	38	8	27
CG32599	10	9	21	10	13	79	17	51
CG32603	9	2	3	4	51	10	3	19
CG3262	511	2069	385	1111	1465	810	785	373
CG32625	1	4	1	2	0	7	1	10
CG32631	10	26	95	42	7	15	3	25
CG32633	7	135	9	126	17	13	6	294
CG32638	358	595	240	243	232	58	225	79
CG3264	14	0	15	0	7	19	1	70
CG32640	153	667	35	511	238	7	39	12
CG32641	72	275	16	161	56	4	19	14
CG32642	5	120	5	1	1	20	1	10
CG32643	3	0	0	1	0	6	0	5
CG32645	90	173	134	235	63	441	86	97
CG32647	626	10744	727	10131	2870	512	2573	946
CG32649	34	185	80	154	119	66	20	44
CG32650	3	7	9	6	25	12	8	10
CG32651	12	4	14	7	12	49	37	63
CG32655	36	239	15	89	77	18	91	19
CG32668	25	1	18	1	9	56	1	141
CG3267	45	1165	68	1527	162	37	204	355
CG32679	6	4	5	1	3	7	0	17
CG32681	124	33	62	29	33	90	10	89
CG32683	266	360	267	832	1069	625	384	693
CG32686	118	133	31	13	11	125	3	69
CG32687	194	4901	186	4046	5728	471	4491	1240
CG32694	228	1974	149	1478	742	293	243	399
CG32695	33	3199	113	2482	676	117	549	441
CG32698	392	2608	676	2807	525	3223	743	1475
CG3270	35	1565	48	285	215	64	150	48
CG32700	688	10514	1648	6753	1353	1351	1767	1433
CG32706	80	177	23	163	75	49	281	35
CG32708	46	134	7	79	6	6	62	56
CG32712	11	36	16	16	8	14	7	20
CG32713	7	7	7	4	2	3	3	1
CG32718	19	1	4	0	2	19	1	8
CG32719	116	41	266	32	99	1458	177	833
CG32726	2	1	1	0	6	2	0	3
CG32727	3	0	1	0	4	4	1	8
CG32732	74	177	52	66	310	62	166	100
CG32736	55	417	21	457	279	26	52	20
CG32750	7	0	54	6	8	18	0	32
CG32751	8	4	10	0	5	11	2	36
CG32755	10	66	11	8	9	70	6	15
CG32756	107	143	97	149	174	52	88	54
CG32758	354	2286	343	1491	703	570	968	1108
CG32762	8	0	4	1	3	6	2	21
CG32767	1436	6509	2720	6620	4176	2545	3331	1687
CG3277	55	48	188	3	35	630	7	286
CG32772	311	1219	223	934	697	332	406	323
CG32783	28	2	32	21	12	49	2	42
CG32795	390	958	236	898	934	110	664	308
CG32797	7	5	7	0	10	13	0	17
CG32803	34	289	47	199	37	19	27	53
CG32808	9	39	6	2	1	15	1	70
CG32809	212	1562	357	1242	1214	635	770	627
CG3281	14	49	18	139	117	40	81	22
CG32812	97	54	5	13	1	20	1	26
CG32813	105	558	72	308	332	337	252	5469
CG32815	663	5348	748	4908	715	435	726	2030
CG32816	812	602	1066	468	760	1240	81	6787
CG32817	35	43	46	80	13	47	97	30
CG32832	3	41	11	10	8	15	2	15
CG32834	29	1	19	4	116	29	2	776
CG32845	9	1	106	0	3	167	2	45
CG32846	23	1	9	6	5	19	3	27
CG3285	12	0	27	0	4	38	0	42
CG32850	368	1461	403	1201	1440	882	1262	514
CG32856	80	65	4	46	142	41	87	30
CG3288	0	2	2	0	0	1	0	0
CG3292	12	0	18	1	4	22	2	75
CG32939	458	658	190	1015	438	308	288	369
CG3294	23	45	23	63	44	43	49	32
CG32944	229	627	197	875	928	415	588	23607
CG32945	6	0	4	0	0	1	1	9
CG3295	81	706	60	359	162	301	168	309
CG32982	533	320	546	616	739	886	584	423
CG32984	14	0	17	0	30	15	1	36
CG32985	30	0	22	1	6	13	1	69
CG33003	17	1	17	137	2	24	2	23
CG3301	63	1114	253	1086	487	23	281	131
CG33012	14	5	55	6	20	36	5	55
CG33017	46	2	39	0	11	85	6	106
CG3303	20	10	31	26	34	11	8	40
CG33051	110	603	15	166	87	139	74	77
CG33052	39	345	17	262	364	20	222	70
CG33054	204	280	20	216	503	87	297	192
CG33057	76	153	55	123	115	149	128	120
CG33060	2	0	1	0	0	68	0	118
CG33061	28	2	3	4	5	34	2	20
CG33062	13	11	30	4	10	30	2	90
CG3308	16	183	11	121	38	69	4	101
CG33080	91	98	134	268	25	91	8	181
CG3309	48	134	15	205	74	100	116	74
CG33090	370	581	266	928	451	487	519	464
CG33093	161	0	10	2	8	16	0	109
CG33095	208	760	347	422	98	246	245	165
CG33099	10	29	6	9	13	8	1	17
CG33107	58	124	57	78	347	36	94	187
CG33108	97	675	63	562	263	67	217	44
CG33109	10	1	8	0	103	7	2	12
CG33110	186	105	218	137	83	88	46	73
CG33111	908	3759	859	4072	3474	2873	3370	1028
CG33116	212	912	128	522	246	114	169	213
CG33120	28	1737	22	2181	148	36	91	433
CG33124	60	0	14	0	6	20	0	30
CG33125	25	26	39	11	84	24	7	183
CG33128	13	2	15	0	527	24	14	30
CG33129	1656	17522	759	18530	5544	1413	1456	1845
CG33136	7	0	13	2	1	12	0	3
CG33137	0	36	1	3	6	9	1	19
CG33143	185	178	260	180	377	260	437	9261
CG33144	500	1078	454	1213	794	3263	907	1500
CG33155	285	2432	664	994	1151	185	1066	220
CG33156	61	197	47	332	402	125	144	513
CG33158	489	216	403	224	275	825	141	7532
CG33159	1	0	3	0	0	8	0	20
CG33160	3	0	7	1	3	11	1	4
CG33169	192	909	15	366	342	161	165	166
CG33170	200	457	135	375	281	131	409	143
CG33172	51	61	46	72	13	35	75	49
CG33177	3	1	5	2	2	7	2	36
CG33178	3	3	2	14	9	11	15	2
CG33181	580	3460	968	2815	1599	1019	2667	869
CG33199	2103	7152	1289	7043	5049	2316	6150	2587
CG33203	231	1078	146	1406	966	335	797	231
CG33213	21	80	3	40	3	39	2	100
CG33217	178	686	68	340	99	53	253	42
CG33223	345	4319	285	2963	2041	263	1013	469
CG33225	7	1	6	0	2	10	0	23
CG33226	3	1	2	1	2	6	1	37
CG33228	201	528	25	235	107	9	40	18
CG33229	53	298	55	398	176	207	385	100
CG3323	13	5	17	4	10	27	5	60
CG33233	26	121	19	21	28	21	93	66
CG33234	16	2	15	0	9	30	1	118
CG33235	14	14	34	9	9	14	5	14
CG33252	3	0	6	0	3	16	0	187
CG33253	21	11	21	11	9	259	3	61
CG33257	4	1	15	2	31	20	0	35
CG33258	18	2	87	37	4	6	0	46
CG33259	1	0	2	0	2	6	0	7
CG3326	27	16	18	1	8	57	23	120
CG33260	6	9	0	58	1	15	64	9
CG33262	4	25	4	3	4	6	0	15
CG33263	8	0	11	0	4	8	0	15
CG33267	394	800	86	167	369	107	190	47
CG33268	1	0	1	0	0	1	0	3
CG33269	3	0	0	0	21	5	5	13
CG33270	0	0	1	0	87	2	93	4
CG33272	1	0	0	2	34	1	10	2
CG3328	735	2433	427	2711	649	176	100	766
CG33281	19	1	39	28	8	166	2	27
CG33282	6	0	50	0	6	21	0	37
CG33284	154	0	23	1	1	8	4	27
CG33286	28	3	21	8	10	50	1	148
CG33287	50	7	27	20	13	49	8	117
CG33288	42	6	20	26	12	392	4	74
CG33290	10	0	2	1	21	1	0	8
CG33296	19	100	40	73	17	96	27	16
CG33298	126	346	261	302	323	695	144	278
CG33299	13	0	14	6	1	11	1	15
CG3330	10	0	50	1	1	0	0	100
CG33301	23	33	39	23	31	15	21	29
CG33303	3	29	5	2	10	5	2	6
CG33306	4	0	2	6	41	4	0	19
CG33307	24	2224	67	2341	924	50	705	233
CG33308	8	1	2	0	1	15	1	3
CG33309	11	1	10	2	4	22	3	20
CG3332	24	15	43	25	22	85	7	146
CG33322	28	1	132	2	5	30	3	18
CG33325	7	0	22	0	3	8	1	26
CG33332	201	198	22	184	61	65	107	87
CG33333	0	0	0	0	0	0	0	0
CG33337	14	1	38	1	5	55	3	32
CG33339	16	1	30	0	9	11	3	141
CG33341	4	0	1	0	6	7	1	31
CG33342	0	0	2	1	1	7	1	22
CG33346	10	1	54	3	12	21	5	37
CG3335	25	138	22	18	112	167	45	55
CG3337	67	782	27	323	435	10	81	5
CG3339	188	22	212	10	73	435	21	1424
CG3342	15	4	14	8	7	20	5	29
CG3344	79	32	24	36	6	17	24	38
CG3345	28	1	14	0	8	33	1	56
CG33453	7	1	2	0	5	8	0	9
CG33454	1	1	1	2	1	20	1	12
CG33458	19	1	21	0	2	12	0	22
CG33459	12	25	3	0	2	18	0	9
CG33460	3	258	3	15	44	22	1	3
CG33461	2	0	3	0	1	25	0	6
CG33462	3	7	3	0	14	16	0	21
CG33465	7	0	11	1	8	27	2	12
CG33467	6	0	3	0	5	5	0	7
CG33468	8	0	1	0	10	6	0	19
CG33469	2	0	4	7	1	7	0	9
CG3347	18	0	57	2	3	19	0	20
CG33474	11	56	4	155	145	36	56	26
CG3348	28	171	13	138	50	94	6	197
CG33483	6	1	13	1	15	38	1	8
CG33489	11	1	14	1	150	100	74	23
CG3349	10	1	14	1	2	22	0	52
CG33490	6	4	11	0	21	14	0	9
CG33493	73	5848	121	7187	761	80	619	286
CG33494	271	2831	176	2692	445	218	506	2241
CG33500	2	0	1	0	12	1	6	2
CG33506	6	289	7	55	39	12	92	90
CG33509	3	0	4	2	153	16	108	26
CG33510	11	6	18	21	6	70	0	94
CG33511	21	0	11	1	4	13	1	21
CG33514	33	0	3	1	5	31	2	24
CG33521	62	310	84	142	537	344	115	141
CG33523	324	1735	229	751	511	667	826	588
CG33543	1169	2179	586	3022	2556	2296	1595	763
CG3355	3	2	11	3	6	16	3	60
CG33557	5	8	11	5	1	11	2	61
CG3356	87	328	51	279	63	154	136	146
CG3358	38	150	29	294	36	313	64	31
CG33626	10	0	4	0	3	11	0	3
CG33627	1	0	0	0	2	3	1	3
CG33630	2	2	8	0	2	10	0	9
CG33631	3	1	9	1	0	9	0	37
CG33632	7	1	2	0	2	10	0	7
CG33635	102	321	74	281	20	33	135	123
CG33639	106	671	120	887	1416	861	819	789
CG33640	8	31	7	29	1	18	24	11
CG33641	1	0	3	1	2	6	1	3
CG33642	2	12	1	1	1	41	0	8
CG33643	2	0	1	0	1	2	0	5
CG33644	0	2	0	1	1	13	0	5
CG33645	1	0	2	0	3	9	0	2
CG33647	11	0	4	0	7	8	1	25
CG33648	6	4	14	3	1	13	2	20
CG33654	5	0	1	5	3	6	6	35
CG33655	2	21	1	27	22	14	0	14
CG33658	1	0	0	0	2	3	0	5
CG33664	3	0	2	2	3	10	2	11
CG33668	0	0	0	0	0	1	0	1
CG33669	1	0	1	2	6	58	0	6
CG33671	70	1225	309	624	207	268	236	32
CG33673	3	0	19	0	11	16	0	18
CG33679	31	1	7	1	12	6	0	126
CG3368	27	203	51	178	188	55	53	163
CG33687	2	1	8	0	0	2	0	3
CG33688	2	5	3	1	1	30	2	6
CG33689	3	4	4	1	3	2	1	1
CG33690	2	0	4	1	3	6	1	6
CG33695	54	174	100	209	92	124	66	79
CG33700	30	126	63	99	125	124	53	4184
CG33702	3	0	3	0	4	10	0	5
CG33703	5	2	14	0	6	5	0	24
CG33704	2	0	4	0	0	8	0	1
CG33710	1	1	0	1	0	4	0	0
CG33713	669	1762	227	1878	1131	775	1197	664
CG33721	4	0	4	0	2	5	0	12
CG33723	4	2	2	0	0	12	2	7
CG33725	20	0	5	0	7	15	0	10
CG33757	3	0	3	0	3	5	0	41
CG33758	27	0	1	0	5	3	0	3
CG3376	178	1364	312	1815	1005	91	689	527
CG33764	2	2	1	0	3	10	0	21
CG33766	4	1	5	2	12	16	1	10
CG33767	8	0	14	0	0	8	0	13
CG33768	2	0	4	0	3	7	1	21
CG33769	5	8	7	10	9	19	14	41
CG33770	3	0	3	0	3	6	1	13
CG33771	1	2	5	1	4	11	1	6
CG33772	6	0	6	1	4	7	1	52
CG33773	1	0	14	0	0	4	0	11
CG33774	181	1174	180	1055	246	236	430	74
CG33775	4	1	4	1	4	13	7	3
CG33777	4	0	3	0	36	6	0	6
CG33783	7	0	3	0	0	12	1	6
CG33784	5	0	10	0	5	10	0	36
CG33785	10	40	33	52	40	10	8	10
CG33792	6	8	4	4	0	3	3	1
CG33795	2	20	4	10	12	8	2	119
CG33796	4	1	5	0	10	10	5	22
CG33798	1	29	6	0	2	5	12	7
CG3386	14	232	27	188	141	25	136	690
CG33912	2	2	3	0	2	2	0	4
CG33914	30	1	55	12	12	86	2	66
CG33919	7	1	11	0	0	10	0	31
CG33920	6	0	5	0	0	43	0	8
CG33922	2	1	6	3	2	44	0	14
CG33923	1	1	5	2	0	8	1	12
CG33926	107	13141	150	12116	991	153	709	344
CG33927	3	0	7	0	0	17	0	7
CG33928	6	0	3	1	4	15	0	5
CG33932	179	620	56	516	166	143	66	1830
CG33934	41	2	37	3	7	171	3	82
CG33939	11	133	19	119	71	28	6	51
CG3394	24	764	23	575	83	49	10	163
CG33941	9	46	22	192	1356	168	5	1005
CG33946	5	3	8	2	0	4	2	5
CG33947	55	103	38	280	220	131	35	56
CG33958	52	70	39	80	26	195	7	148
CG33965	3	0	12	0	32	11	2	50
CG33966	10	2	9	1	2	7	2	45
CG33969	78	57	78	264	31	51	47	74
CG3397	36	3103	77	2969	113	17	79	171
CG33970	495	54	439	93	313	1360	151	492
CG33977	543	903	203	637	406	409	729	132
CG33978	79	143	222	110	133	207	37	107
CG33981	183	536	267	519	238	175	323	547
CG33985	8	0	36	0	5	9	1	9
CG33986	8	0	6	0	3	17	0	35
CG33993	74	3	164	23	131	141	54	481
CG33995	129	528	63	437	474	82	85	75
CG34001	178	393	77	252	18	91	97	118
CG34002	3	65	0	1	1	17	0	3
CG34005	2	3	1	5	16	7	1	45
CG34007	4	0	3	2	0	3	2	10
CG34008	3	5	7	1	6	15	6	8
CG34010	3	51	10	6	16	13	2	8
CG34011	7	0	14	1	4	14	1	20
CG34012	3	1	3	0	2	4	0	13
CG34015	175	899	172	164	454	165	166	165
CG3402	126	832	28	1001	376	88	238	142
