GeneID	fed	fed	fed	fed	starved	starved	starved	starved
Hsp60B	13	0	9	0	7	13	2	18
Hsp60C	17	1	22	0	16	56	1	27
Hsp60D	7	4	10	3	7	22	4	19
Hsp67Ba	64	61	54	53	57	45	51	54
Hsp67Bc	18	21	27	12	16	17	18	12
Hsp68	35	65	39	64	28	35	41	71
Hsp70Aa	145	157	124	151	134	152	161	166
Hsp70Ba	109	97	75	93	93	116	85	136
Hsp70Bb	32	45	16	44	38	53	43	60
Hsp70Bbb	40	59	24	53	40	52	44	79
Hsp70Bc	73	84	52	74	68	74	64	90
Hsp83	147	171	134	172	145	133	145	152
HSPC300	20	23	17	9	9	9	9	15
Hsromega	174	165	163	174	158	136	171	114
hth	138	156	146	174	177	135	175	117
htk	46	63	41	56	67	68	33	46
htl	136	134	129	141	147	128	169	129
HtrA2	21	14	10	10	7	20	7	16
hts	83	81	71	79	82	117	63	75
htt	70	81	56	82	78	102	47	72
hubl	19	0	17	1	7	28	0	16
Hug	4	2	7	2	14	10	1	11
hui	18	3	12	2	23	20	28	18
hyd	49	64	43	74	49	91	35	53
Hydr1	22	35	21	40	23	36	11	26
Hydr2	70	56	49	81	44	64	33	58
hydra	10	2	13	2	5	29	1	11
hyx	13	19	24	23	17	19	10	19
I-2	25	44	24	30	22	28	22	24
I-t	5	0	5	1	7	9	1	16
IA-2	179	194	175	199	174	187	200	174
iab-4	10	0	16	1	11	40	4	28
iab-8	60	13	77	15	66	104	34	68
iav	34	21	15	17	14	34	12	26
Ibf1	19	31	10	17	10	39	19	8
Ibf2	6	3	6	7	10	10	7	7
ICA69	16	29	14	23	10	31	15	21
Ice1	13	3	18	2	3	56	3	29
Ice2	15	6	10	3	10	25	0	20
icln	5	3	9	8	12	14	4	7
ico	10	14	17	19	17	26	13	17
ics	44	43	25	31	33	53	26	30
ida	7	0	14	3	6	34	2	24
Ide	32	33	17	26	33	53	17	29
Idgf1	36	68	42	72	84	29	59	59
Idgf2	96	108	78	112	71	67	57	69
Idgf3	38	85	47	100	47	55	25	50
Idgf4	149	185	141	184	125	107	139	133
Idgf5	18	63	9	52	29	40	17	31
Idgf6	136	193	112	194	121	91	105	117
Idh	133	166	115	160	84	108	82	114
if	55	51	55	64	51	114	54	63
ifc	19	18	16	27	3	36	11	24
IFT52	6	1	9	1	4	13	0	18
IFT57	7	0	4	0	8	16	2	17
igl	154	152	110	137	123	141	151	100
Ih	138	158	117	168	125	135	165	114
ihog	37	1	17	1	9	28	2	21
IKKbeta	22	31	16	30	8	39	7	22
IKKepsilon	24	23	14	19	27	29	18	26
IleRS	23	25	32	30	23	51	14	35
IleRS-m	12	5	17	2	11	20	0	25
Ilk	22	30	23	20	28	33	14	28
Ilp3	3	1	8	3	6	15	1	10
Ilp4	5	0	1	0	0	8	0	7
Ilp5	1	0	4	1	2	8	0	6
Ilp6	32	70	33	81	21	25	16	35
Ilp7	1	3	10	0	4	8	0	6
Ilp8	11	1	2	3	4	14	1	18
IM1	126	170	102	167	59	83	53	105
IM14	165	193	119	183	124	138	135	128
IM2	122	168	104	182	105	98	94	139
IM23	94	139	78	167	33	71	39	78
IM3	159	169	135	184	90	130	112	140
IM33	166	149	130	144	148	136	142	143
IM4	163	117	127	124	139	137	166	161
imd	14	31	18	24	17	43	14	19
Ime4	11	6	5	8	7	22	2	12
Iml1	36	35	42	22	47	100	18	48
Imp	154	161	140	153	121	138	154	109
ImpE1	43	41	39	26	37	98	15	49
ImpE2	9	3	4	1	4	10	2	11
ImpL1	14	1	8	1	1	12	3	12
ImpL2	124	132	97	135	123	110	121	106
ImpL3	27	30	23	21	19	25	16	33
IMPPP	101	187	73	187	173	72	175	104
in	18	3	11	1	10	17	2	16
inaC	23	12	19	26	12	39	4	17
inaD	21	9	18	15	12	18	3	13
inaE	66	76	68	60	69	95	45	55
inaF-A	0	0	2	0	1	2	0	5
inaF-B	28	42	28	51	15	43	8	37
inc	64	36	58	44	63	112	36	76
Incenp	25	8	10	7	14	94	8	39
Indy	64	80	53	81	68	109	60	62
ine	26	17	26	30	29	47	16	36
Ing3	19	57	23	43	27	33	23	25
Ino80	42	10	42	15	45	90	13	44
Inos	94	96	84	72	39	38	29	47
INPP5E	15	10	18	7	15	54	5	25
InR	76	62	78	67	87	127	56	78
insb	2	0	2	0	3	8	2	8
insc	42	29	29	28	40	76	15	44
insv	8	4	3	1	3	12	3	16
Int6	50	55	47	61	46	32	34	54
intr	7	15	7	20	10	5	4	14
IntS1	22	12	26	9	22	48	9	34
IntS10	25	11	15	15	12	22	6	28
IntS11	23	20	17	14	8	20	5	25
IntS12	14	12	6	4	11	20	14	18
IntS14	10	1	12	4	4	23	2	13
IntS2	31	8	24	9	14	37	6	27
IntS3	35	31	34	36	81	70	20	28
IntS4	23	9	12	20	12	38	8	35
IntS6	52	60	47	70	33	80	30	39
IntS8	18	18	11	13	14	32	7	37
IntS9	15	12	14	12	12	24	8	22
inv	44	23	44	16	58	98	12	54
Invadolysin	58	54	61	75	42	107	24	65
Inx2	55	84	45	91	32	42	32	49
Inx3	38	67	29	75	14	28	16	35
Inx5	11	2	8	4	2	18	1	18
Inx6	5	1	11	3	6	22	3	17
Inx7	17	3	5	3	8	29	7	14
iotaTry	3	0	2	1	8	4	2	10
IP3K1	130	130	85	122	101	106	84	92
IP3K2	106	140	83	143	114	115	83	90
Ipk1	38	63	27	82	56	73	46	34
Ipk2	13	3	10	5	5	26	2	16
iPLA2-VIA	30	34	26	28	28	63	21	42
Ipod	13	14	11	19	3	14	10	12
Ipp	56	64	44	61	43	51	40	51
Ir100a	5	1	6	0	1	18	2	15
Ir10a	5	2	8	4	9	14	3	20
Ir11a	10	1	10	5	8	58	5	18
Ir20a	17	1	10	2	2	33	3	17
Ir21a	6	0	4	0	0	3	0	6
Ir25a	21	107	18	98	20	29	12	35
Ir31a	12	1	9	2	10	53	0	16
Ir40a	98	132	103	126	83	90	85	106
Ir41a	99	115	86	100	112	117	116	82
Ir48b	10	2	10	0	7	15	2	17
Ir48c	6	7	11	1	4	12	2	14
Ir51b	7	0	13	0	3	17	0	13
Ir52a	16	0	16	1	3	20	0	10
Ir52b	15	0	7	0	4	17	3	10
Ir52c	17	1	11	4	4	28	2	19
Ir52d	14	0	2	1	5	16	5	17
Ir54a	12	1	4	1	2	18	0	6
Ir56a	3	1	11	0	3	16	0	11
Ir56b	6	0	9	0	2	12	1	9
Ir56c	16	0	10	0	4	23	0	13
Ir56d	4	0	14	3	11	89	1	18
Ir60a	7	0	8	0	0	23	1	18
Ir60b	10	1	14	0	2	24	0	15
Ir60d	9	0	10	0	3	16	0	12
Ir60e	9	2	14	2	1	12	2	11
Ir64a	17	1	17	4	17	58	2	19
Ir67a	12	27	19	23	16	62	14	13
Ir67b	6	6	14	3	14	18	5	9
Ir67c	17	1	6	1	6	9	2	10
Ir68a	11	23	20	10	8	22	5	25
Ir68b	15	0	17	3	3	15	0	14
Ir75a	13	2	12	4	6	20	11	14
Ir75b	5	0	13	2	6	25	3	16
Ir75c	9	6	11	4	41	22	6	121
Ir76a	22	9	9	7	9	20	7	15
Ir76b	7	1	12	0	8	29	3	24
Ir7a	8	1	8	2	6	18	1	16
Ir7b	8	2	22	0	4	19	0	19
Ir7c	10	3	9	1	6	41	3	19
Ir7d	6	1	6	1	3	21	1	8
Ir7e	9	1	11	0	3	14	1	20
Ir7f	14	2	6	1	7	24	4	17
Ir7g	11	0	13	1	2	16	0	17
Ir84a	13	1	11	2	6	34	0	17
Ir85a	13	8	15	8	6	31	5	19
Ir87a	12	1	8	3	8	29	2	24
Ir8a	12	2	14	5	4	26	6	18
Ir92a	11	1	22	1	7	35	1	29
Ir93a	31	58	21	40	25	42	45	34
Ir94a	8	3	11	3	1	10	0	13
Ir94b	2	0	5	0	3	13	1	10
Ir94c	7	1	9	1	8	17	2	12
Ir94d	6	0	17	0	0	12	0	12
Ir94e	8	0	14	0	6	15	2	15
Ir94f	9	1	11	0	8	30	0	14
Ir94g	7	2	5	0	4	17	0	11
Ir94h	5	1	8	0	3	24	0	12
Irbp	18	4	16	5	13	13	2	18
Irc	44	102	44	117	66	38	65	57
Ire1	19	6	21	7	27	58	6	32
Iris	16	104	12	90	53	18	34	28
Irk1	48	29	42	15	43	79	11	40
Irk2	21	21	27	32	19	47	8	31
Irk3	15	12	14	14	4	37	1	19
Irp-1A	42	38	33	33	24	38	19	43
Irp-1B	58	100	61	112	46	89	42	60
IRSp53	50	48	43	50	36	104	39	47
IscU	119	127	100	131	106	93	121	99
isopeptidase-T-3	23	10	9	12	10	21	7	22
isoQC	25	84	45	80	58	50	68	57
Iswi	38	21	32	17	25	45	20	34
ItgaPS4	25	6	16	3	17	36	3	26
ItgaPS5	22	3	16	3	12	24	1	26
Itgbn	23	6	15	4	15	33	5	28
ITP	82	85	66	157	37	66	19	126
Itp-r83A	47	24	33	35	50	107	24	54
ix	10	25	12	15	8	31	7	9
Jabba	27	64	26	74	13	43	7	26
Jafrac1	42	160	35	140	64	37	66	48
Jafrac2	12	19	10	24	7	19	7	19
jagn	24	28	22	39	21	20	13	25
janA	8	17	8	14	7	14	4	7
janB	14	27	13	26	5	12	10	19
jar	48	62	37	47	58	87	46	47
Jarid2	65	83	77	86	43	54	26	49
jb	1	0	3	0	1	9	0	7
jbug	45	13	41	15	45	101	17	44
jdp	172	180	158	172	162	154	193	138
jeb	180	162	119	153	153	150	152	131
jef	129	111	105	105	87	92	99	111
jet	8	2	13	11	7	19	4	12
jhamt	3	0	6	0	9	19	9	6
Jhe	11	0	9	3	7	20	1	14
Jhedup	9	2	4	1	5	18	1	14
Jheh1	46	172	41	165	23	37	14	73
Jheh2	26	51	18	54	11	23	11	30
Jheh3	14	79	10	96	18	18	2	27
JhI-1	16	5	6	4	13	16	4	22
JhI-21	11	15	18	12	13	22	4	23
JhI-26	2	19	11	19	4	11	7	5
jigr1	55	37	63	34	44	110	26	54
JIL-1	58	56	62	43	49	82	45	64
jim	152	155	128	164	165	137	180	139
jing	112	95	88	104	110	135	104	66
jnj	26	11	22	8	19	48	9	33
Jon25Bi	12	1	6	1	29	5	27	10
Jon25Bii	8	3	3	4	22	6	20	9
Jon25Biii	14	5	4	1	38	4	22	10
Jon44E	12	3	6	7	6	12	11	13
Jon65Ai	6	3	6	0	4	5	1	9
Jon65Aii	8	1	3	0	6	10	1	10
Jon65Aiii	14	16	15	9	15	7	14	23
Jon65Aiv	19	27	14	12	31	5	32	32
Jon66Ci	3	0	1	0	7	6	4	5
Jon66Cii	3	0	1	0	7	9	1	7
Jon74E	11	7	12	3	5	22	10	17
Jon99Ci	4	1	9	1	9	7	6	7
Jon99Cii	6	4	8	3	7	3	8	8
Jon99Ciii	10	14	19	3	11	9	20	17
Jon99Fi	4	3	4	0	15	3	5	10
Jon99Fii	5	3	5	0	16	6	8	7
jp	47	43	47	42	61	75	36	41
Jra	17	22	16	16	23	21	18	23
jtb	11	9	7	9	7	2	2	4
JTBR	12	6	4	8	5	23	6	7
jub	40	27	22	16	16	54	5	31
jumu	30	11	29	8	35	66	24	31
Jupiter	92	106	84	108	113	117	80	89
jv	26	15	15	16	16	50	11	37
jvl	108	121	94	111	102	131	89	109
Jwa	34	65	21	67	46	25	26	34
JYalpha	13	2	9	4	3	21	0	11
Kah	23	1	14	4	21	43	6	21
Kal1	18	4	15	6	18	37	0	24
Kank	48	53	60	57	52	95	42	57
Kap-alpha1	39	44	35	41	24	59	21	34
Kap-alpha3	56	87	44	78	46	36	44	51
Kap3	34	42	34	35	28	64	24	36
kappaTry	9	8	4	4	16	5	3	9
kar	26	17	31	22	21	66	7	25
Karl	19	8	22	3	7	22	6	18
karr	6	2	4	1	2	16	0	3
Karybeta3	69	79	62	82	69	69	52	72
kat-60L1	30	17	20	12	27	45	17	30
Kat60	16	11	26	14	20	34	18	34
kat80	33	12	22	16	17	40	10	28
kay	59	49	44	49	42	84	35	65
Kaz-m1	8	1	7	1	14	18	3	15
Kaz1-ORFB	14	71	11	55	27	34	22	24
kcc	102	101	74	110	94	83	102	97
KCNQ	94	102	84	112	97	122	67	103
KdelR	56	87	47	104	30	48	29	51
Kdm2	34	53	27	19	41	62	20	38
Kdm4A	13	6	9	9	11	18	2	19
Kdm4B	22	15	16	15	25	38	7	37
kdn	99	115	91	122	89	98	97	82
Keap1	41	19	35	20	27	74	10	6
Kebab	14	2	6	0	5	38	0	12
kek1	70	97	58	67	69	103	47	70
kek2	106	145	79	129	127	121	105	81
kek3	63	22	64	41	57	99	22	53
kek4	16	14	19	18	20	38	13	26
kek5	145	129	121	106	131	133	137	113
kek6	86	102	68	82	79	105	76	78
kel	37	14	36	18	24	70	25	40
ken	22	8	18	14	13	51	7	28
key	22	10	7	17	17	19	7	22
KFase	10	2	11	1	6	13	3	12
Khc	33	38	38	39	26	50	20	35
Khc-73	77	92	71	65	67	87	47	67
kibra	48	33	43	39	54	118	22	51
Kif19A	18	1	15	5	7	34	2	30
Kif3C	20	15	10	11	27	33	7	23
kin17	16	7	13	10	6	11	7	13
kirre	129	105	102	125	128	133	159	85
kis	109	95	77	89	103	120	83	74
kkv	43	6	33	5	19	79	9	32
kl-2	56	70	59	63	73	96	53	61
kl-3	86	103	93	108	97	135	102	82
kl-5	158	128	102	114	121	135	144	97
klar	100	70	102	97	102	132	67	80
Klc	20	38	17	34	21	54	20	28
Klf15	9	1	5	1	5	10	1	14
klg	131	125	104	128	125	125	122	88
klhl10	31	19	26	18	40	75	31	36
KLHL18	39	25	27	32	29	34	11	33
Klp10A	65	65	45	65	47	75	32	50
Klp31E	11	14	12	7	32	37	10	17
Klp3A	25	17	14	17	22	38	14	24
Klp54D	32	5	27	9	13	72	7	21
Klp59C	11	0	5	0	2	25	1	13
Klp59D	17	2	18	1	5	25	1	23
Klp61F	15	0	15	1	10	54	1	23
Klp64D	22	22	19	21	25	29	17	31
Klp67A	28	19	43	25	13	37	5	23
Klp68D	46	44	35	53	36	36	28	48
Klp98A	31	39	33	22	40	75	19	52
klu	40	25	43	30	54	108	22	65
Kmn1	4	0	5	1	0	9	1	6
Kmn2	1	0	2	1	1	4	2	4
kn	71	37	41	39	44	109	20	66
kni	14	2	11	1	6	26	2	18
knk	3	3	4	0	2	4	2	9
knrl	38	12	73	13	34	101	15	49
ko	115	119	76	107	97	106	122	80
koi	39	39	28	44	43	56	33	42
koko	13	9	16	4	20	27	6	10
kon	37	7	37	6	32	72	8	33
KP78a	14	4	21	3	11	38	10	31
Kr	16	5	19	10	17	54	9	27
Kr-h1	63	47	54	43	48	65	37	54
Kr-h2	42	54	37	64	24	34	31	39
kra	108	124	85	112	78	91	76	91
kraken	32	33	16	30	31	41	20	38
kri	35	41	33	25	25	29	22	27
krimp	21	0	12	2	8	21	1	18
KrT95D	106	117	78	105	91	112	94	71
krz	42	36	53	54	37	48	33	44
ksh	32	24	26	29	15	22	18	21
ksr	27	15	27	18	24	57	9	45
kst	54	24	53	21	60	105	22	54
Ktl	105	95	79	96	73	79	88	69
kto	29	14	31	14	24	64	10	34
ktub	47	83	36	70	31	101	16	42
Ku80	13	5	13	5	6	20	5	17
Kua	19	3	14	9	15	37	6	26
kug	97	119	61	101	96	119	97	70
kuk	34	38	29	34	30	43	22	27
Kul	27	20	34	21	40	77	24	48
kune	13	11	15	10	16	24	14	11
kuz	115	136	96	144	109	136	136	87
kz	13	8	12	4	23	31	2	22
l(1)10Bb	29	32	16	25	16	27	17	24
l(1)1Bi	18	0	13	4	6	28	2	25
l(1)G0004	9	10	2	12	7	8	5	10
l(1)G0007	34	105	39	67	48	102	26	46
l(1)G0020	18	5	19	2	7	33	1	27
l(1)G0045	13	1	10	9	13	24	12	20
l(1)G0156	106	113	86	112	83	75	89	87
l(1)G0193	36	45	32	42	29	39	22	40
l(1)G0196	95	105	78	91	91	102	99	70
l(1)G0255	51	108	52	107	58	41	55	49
l(1)G0289	140	168	127	166	128	144	144	128
l(1)G0320	115	164	80	147	85	79	83	83
l(1)G0334	84	136	63	135	70	70	68	73
l(1)G0469	123	105	114	82	69	69	72	59
l(1)sc	8	0	3	0	5	12	1	10
l(2)01289	44	12	38	22	58	75	23	49
l(2)03659	18	4	23	0	9	43	0	30
l(2)05287	20	12	28	8	31	49	6	23
l(2)05714	14	16	8	8	14	13	9	14
l(2)09851	16	12	15	10	11	29	5	18
l(2)10685	10	3	8	3	4	19	4	17
l(2)34Fc	7	0	8	0	7	15	0	11
l(2)34Fd	13	4	20	3	9	23	2	26
l(2)35Bd	18	11	19	7	10	22	4	18
l(2)35Be	5	5	10	9	6	11	4	4
l(2)35Cc	13	6	5	4	3	12	2	5
l(2)37Bb	12	18	15	10	8	9	8	12
l(2)37Cb	20	11	17	12	8	29	4	18
l(2)37Cc	36	75	25	45	37	31	24	33
l(2)37Cd	11	5	12	1	1	22	4	15
l(2)37Cg	10	4	4	4	2	20	6	16
l(2)41Ab	90	107	89	96	103	122	100	71
l(2)dtl	7	1	9	4	6	18	2	21
l(2)efl	14	7	12	14	52	9	54	11
l(2)gd1	18	8	11	8	15	36	5	23
l(2)gl	28	30	25	26	26	50	14	31
l(2)k01209	17	20	19	14	17	39	6	34
l(2)k05819	38	21	31	24	34	61	13	36
l(2)k05911	16	3	14	3	20	32	6	28
l(2)k09022	37	10	26	7	14	48	2	40
l(2)k09848	50	27	60	39	36	49	13	45
l(2)k09913	77	106	60	106	45	78	44	57
l(2)k10201	6	6	4	1	4	5	1	9
l(2)k12914	31	44	15	43	18	19	20	16
l(2)k14505	18	24	12	13	13	22	11	26
l(2)k14710	65	28	53	43	44	60	21	56
l(2)not	16	9	8	9	3	13	4	16
l(2)SH0834	25	36	13	27	24	21	22	22
l(2)tid	23	35	20	22	28	33	12	24
l(3)02640	31	14	27	25	35	40	10	34
l(3)03670	40	76	34	46	49	33	31	36
l(3)04053	14	17	17	9	20	19	11	25
l(3)05822	46	39	53	39	37	64	29	43
l(3)07882	14	2	12	10	9	25	3	24
l(3)72Ab	36	13	32	18	25	72	9	41
l(3)72Dn	16	5	11	2	10	14	5	22
l(3)72Dp	2	21	13	16	7	15	3	13
l(3)72Dr	6	3	6	3	5	12	1	16
l(3)73Ah	37	19	17	17	13	32	11	33
l(3)76BDm	24	22	31	22	18	66	9	24
l(3)87Df	11	17	10	17	12	11	13	10
l(3)j2D3	11	9	10	12	6	14	4	17
l(3)L1231	119	114	96	110	78	110	88	88
l(3)mbn	9	0	7	0	5	12	0	11
l(3)mbt	35	18	27	17	23	41	16	42
l(3)neo38	82	86	66	81	57	89	53	75
l(3)neo43	1	8	6	5	3	6	5	1
l(3)psg2	35	19	24	7	24	50	7	24
La	18	28	10	31	18	63	15	18
lab	34	5	28	3	33	76	5	45
Lac	51	67	48	48	36	57	18	46
laccase2	70	74	60	66	70	108	51	57
lace	45	20	31	24	23	55	18	40
laf	18	0	12	2	5	25	0	24
Lam	64	24	32	39	35	53	17	38
lama	49	50	51	50	32	64	17	50
lambdaTry	5	3	2	1	4	21	4	10
LamC	37	34	21	33	33	87	24	42
Lamp1	155	157	135	159	113	128	113	129
LanA	46	40	54	46	58	79	19	59
LanB1	38	7	37	9	29	57	8	34
LanB2	40	21	41	31	30	51	14	37
lap	80	92	85	86	73	87	70	65
Lap1	20	13	21	13	17	43	7	36
Lapsyn	29	38	26	42	37	43	17	38
Lar	133	150	103	146	137	123	180	103
lark	41	64	34	54	43	36	43	32
larp	133	134	118	109	105	120	92	90
Larp7	12	3	6	5	8	11	2	13
Las	13	14	5	19	10	23	16	11
lawc	105	135	90	133	100	102	115	89
laza	23	27	23	31	16	26	6	31
lbe	16	2	13	1	5	59	7	19
lbk	53	33	54	39	54	88	31	59
lbl	36	3	37	6	43	87	4	44
lbm	21	13	18	4	13	25	3	25
LBR	17	10	13	12	7	19	6	20
Lcch3	19	34	18	28	19	33	28	20
Lcp1	3	0	8	0	6	13	1	9
Lcp2	1	0	3	0	2	11	1	8
Lcp3	8	1	4	0	2	6	0	5
Lcp4	4	0	2	1	6	5	1	5
Lcp65Aa	2	0	2	0	1	3	1	4
Lcp65Ab2	2	1	4	0	1	3	0	4
Lcp65Ac	7	4	8	1	23	6	18	5
Lcp65Ad	3	0	5	0	3	5	2	9
Lcp65Ae	1	0	5	0	1	5	0	3
Lcp65Af	2	0	3	0	0	5	1	8
Lcp65Ag1	15	4	6	2	107	3	127	9
Lcp65Ag2	74	33	60	33	109	42	122	47
Lcp65Ag3	58	19	51	20	145	20	159	38
Lcp9	1	0	0	0	0	4	0	5
lcs	2	1	2	1	1	13	2	2
ldbr	12	5	14	0	7	8	1	28
ldlCp	17	10	11	6	15	28	6	18
lds	14	4	11	3	11	31	3	20
Leash	22	7	26	15	26	46	12	31
lectin-21Ca	3	0	3	1	0	5	0	5
lectin-21Cb	5	0	3	1	2	3	0	3
lectin-22C	1	0	3	0	3	18	1	2
lectin-24A	9	7	9	2	3	68	2	4
lectin-24Db	16	3	14	7	20	5	0	13
lectin-28C	30	16	21	16	18	20	9	26
lectin-29Ca	6	0	1	0	1	3	2	2
lectin-30A	2	2	4	0	5	4	0	9
lectin-33A	1	1	6	1	1	8	0	9
lectin-37Da	2	0	2	1	5	5	0	2
lectin-37Db	5	1	3	1	1	2	3	7
lectin-46Ca	20	0	8	0	4	9	0	8
lectin-46Cb	5	0	19	0	2	3	2	12
Lectin-galC1	3	1	5	0	3	7	1	8
Lerp	64	133	49	75	61	110	70	50
let-7-C	40	45	31	47	44	57	19	36
Letm1	41	34	33	46	28	30	18	39
LeuRS	24	23	21	12	21	74	10	36
LeuRS-m	12	8	14	6	41	50	7	17
levy	101	155	87	156	116	82	129	92
lft	6	2	8	2	2	10	0	10
Lgr1	29	8	25	26	24	47	5	41
Lgr3	25	10	17	9	15	79	4	29
Lgr4	43	49	31	46	39	73	17	47
lgs	65	86	64	102	69	95	58	66
Lhr	4	0	7	0	8	6	1	9
lic	13	42	10	25	18	33	12	27
lid	94	98	74	93	79	95	66	80
lig	68	93	56	94	72	94	53	57
lig3	14	7	12	7	8	17	6	27
Lig4	14	25	14	16	6	25	3	24
lili	22	19	23	32	24	58	13	38
lilli	98	68	71	76	81	117	58	86
Lim1	148	133	106	142	128	146	125	105
Lim3	50	43	41	33	52	89	23	47
LIMK1	32	35	30	39	43	71	19	42
lin	12	1	13	1	10	30	1	17
lin-28	8	4	12	5	4	80	7	22
lin-52	16	20	10	13	12	13	8	18
link	12	46	8	54	21	16	19	25
Lint-1	15	18	12	11	8	31	11	23
Lip1	13	0	9	0	6	20	0	19
Lip2	19	49	22	35	15	52	12	29
Lip3	4	0	8	0	5	24	3	8
Lip4	32	53	26	58	33	31	8	25
Liprin-alpha	64	36	55	45	50	79	31	59
Liprin-beta	26	19	17	10	15	41	8	29
Liprin-gamma	85	84	75	88	82	106	74	68
Lis-1	103	108	62	111	80	99	98	84
List	9	10	14	9	11	27	0	17
Listericin	15	2	9	8	10	11	4	17
Lk	1	1	0	0	0	0	0	1
Lk6	179	191	149	188	175	166	184	175
Lkb1	15	11	10	9	11	24	10	17
Lkr	31	5	31	9	19	68	11	36
LKRSDH	29	11	14	11	10	52	6	30
LManI	23	20	18	25	21	31	8	25
LManII	46	104	48	104	64	42	40	38
LManIII	18	2	14	0	8	25	2	18
LManIV	8	0	9	1	5	19	1	13
LManV	14	1	12	1	18	33	4	23
LManVI	31	5	23	3	20	26	4	23
lmd	13	1	15	1	12	37	2	26
lmgA	10	15	17	13	26	33	4	24
Lmpt	75	47	64	61	83	122	57	74
lms	9	1	9	1	5	15	1	22
Lmx1a	19	1	16	5	10	55	5	30
Lnk	23	31	28	21	34	46	15	32
lobo	45	5	46	6	30	83	5	45
loco	39	51	45	42	36	80	38	50
loh	20	3	17	4	21	72	3	23
loj	42	78	26	80	21	35	22	27
lok	27	5	13	7	11	29	3	22
lola	162	161	130	180	151	154	175	134
lolal	79	111	64	113	79	82	81	73
Lon	23	24	18	17	12	24	11	23
loopin-1	10	0	6	0	9	19	2	11
loqs	40	67	31	40	30	45	36	29
lost	87	116	66	141	78	106	73	78
lov	66	29	59	20	71	114	32	50
lox	21	74	22	63	17	36	9	30
lox2	11	0	9	0	4	23	2	15
LPCAT	42	54	38	46	48	61	31	60
Lpin	147	142	120	146	133	128	134	104
LpR1	57	37	55	52	64	92	36	52
LpR2	90	93	75	105	74	96	48	70
Lpt	19	8	17	5	23	32	7	35
lqf	74	71	56	76	40	64	41	49
lqfR	41	45	38	44	35	64	25	51
Lrch	59	54	38	59	67	99	34	39
LRP1	83	40	56	69	76	118	20	55
Lrpprc2	19	14	19	10	16	29	7	35
LRR	59	96	57	85	78	91	58	68
Lrr47	11	2	6	0	8	20	1	16
Lrrk	37	10	32	5	20	66	13	34
Lrt	23	13	33	10	31	72	11	44
LS2	5	0	8	0	4	12	1	10
Lsd-1	11	99	15	77	16	25	7	16
Lsd-2	101	186	87	175	81	98	63	92
LSm1	10	18	5	4	6	13	7	3
Lsm10	3	1	2	1	3	28	0	8
Lsm11	9	3	9	6	1	8	1	12
LSm7	6	10	18	7	3	13	9	8
lsn	6	12	5	9	5	13	8	13
Lsp1alpha	13	21	12	22	9	34	7	25
Lsp1beta	128	192	116	189	71	114	68	115
Lsp1gamma	9	0	10	2	5	27	3	11
Lsp2	149	141	121	145	160	140	165	174
Lst	30	109	36	90	59	27	42	51
Lst8	12	7	7	13	12	22	3	18
lt	47	53	46	39	45	73	36	55
ltl	42	59	56	77	29	44	17	61
Ltn1	28	18	25	20	27	66	15	38
LTV1	60	63	58	69	68	36	76	54
luna	121	107	99	125	105	117	99	78
lush	19	2	7	4	8	15	0	13
lute	30	32	19	20	31	53	21	40
lva	77	42	64	54	38	78	23	85
lwr	33	61	28	49	28	31	29	32
LysD	3	0	3	0	2	5	0	6
LysP	3	0	5	0	2	4	0	7
LysRS	37	27	27	22	29	55	18	31
LysX	2	0	4	0	2	0	0	7
lz	33	32	22	28	28	59	23	29
m	20	14	40	4	16	81	5	50
m-cup	16	11	24	12	29	46	10	25
M1BP	19	28	22	19	27	21	24	23
M6	12	6	6	4	10	16	4	13
mab-21	37	23	33	53	41	29	28	45
Mabi	7	0	5	0	1	12	0	14
mAChR-A	60	42	43	27	45	66	36	44
mAChR-B	50	26	54	35	44	98	22	53
mAChR-C	3	4	6	5	7	7	1	13
Mad	41	45	45	39	45	68	28	57
Mad1	26	13	21	9	8	15	5	25
mad2	2	3	5	15	4	8	2	11
Madm	25	24	34	43	27	41	13	35
mael	18	7	15	5	11	26	5	17
maf-S	35	59	29	45	39	32	26	27
Maf1	75	97	80	87	71	91	81	77
mag	11	10	13	10	15	17	6	21
MAGE	10	8	6	6	8	10	4	11
Magi	31	36	42	32	35	59	10	35
mago	12	27	13	19	12	12	8	15
MagR	46	48	30	52	37	36	37	35
magu	20	15	15	14	16	39	6	38
mahe	87	116	82	106	79	97	77	82
mahj	25	17	34	32	35	68	16	29
mal	22	4	14	2	6	24	5	21
Mal-A1	16	2	18	0	2	13	6	21
Mal-A2	10	1	7	1	8	27	1	23
Mal-A3	16	0	9	2	5	21	3	10
Mal-A4	13	0	18	0	11	15	2	14
Mal-A5	12	19	18	10	14	21	7	23
Mal-A6	13	1	21	5	4	16	2	15
Mal-A7	9	1	13	1	6	35	1	23
Mal-A8	8	0	8	0	11	16	0	21
Mal-B1	12	2	12	2	9	18	2	19
Mal-B2	98	128	84	127	160	83	145	144
mam	82	67	83	90	89	122	61	87
mamo	171	182	164	184	136	155	191	117
MAN1	23	9	17	12	9	21	10	22
Manf	40	62	26	72	22	39	31	24
Map205	55	37	39	43	55	76	45	41
Map60	10	12	12	9	12	14	6	15
MAPk-Ak2	59	52	45	51	42	51	33	50
Mapmodulin	75	84	68	67	58	87	50	65
Marcal1	15	6	8	5	10	31	2	20
